Country_Code,Year,CO2_Emissions,GDP_Per_Capita,Renewable_Energy_Pct_x,Urbanization_Pct_x,GDP,Renewable_Energy_Pct_y,Urbanization_Pct_y
EGY,2004,151917090.0,6484.061350488666,92.07564510547337,79.66483398204944,204608590453.316,7.6,42.9255593360476
EGY,2005,166933900.0,14217.730964332492,58.15888378497554,79.60843666752835,213758163785.626,6.5,42.9569271409488
EGY,2006,178389280.0,3797.2559483764276,53.34802087447829,56.31492475256026,228387426641.133,6.2,42.9729991680104
EGY,2007,189201140.0,27027.30687205057,59.63935996924615,44.38850952889698,244575133305.99,6.0,42.9729666344509
EGY,2008,195859780.0,46893.67892245311,36.60282657465152,61.32562364520798,262077623377.432,5.9,42.9608989120873
EGY,2009,205242860.0,2927.8334927569726,80.71070203195127,75.45696010963705,274326082658.196,5.7,42.9383470624904
EGY,2010,202704240.0,6983.385786491313,52.32862493002498,10.452168387294778,288446290408.139,5.4,42.9057175520154
EGY,2011,221675060.0,23157.75238588833,11.674790276879554,89.35976072118808,293536132736.607,5.4,42.8634168470177
EGY,2012,212524460.0,46759.875858867345,12.906512482906296,24.63150178633594,300070833532.511,5.3,42.8118514138525
EGY,2013,219086560.0,16491.649143860777,53.685914650261836,47.619918852798094,306628779736.183,5.3,42.7514277188751
EGY,2014,227254100.0,25854.505625731228,93.65702180708392,79.76237878742934,315569804751.572,5.4,42.6825522284408
EGY,2015,226653970.0,3037.0700934692127,30.835212167619876,28.00323192353595,329366576819.407,5.3,42.6056314089048
EGY,2016,245163580.0,8268.816847142354,86.95411688592183,48.143617912030656,343682967575.512,5.1,42.5210717266225
EGY,2017,253363890.0,49344.876024983496,76.40955865788793,20.606574414494332,358053111989.023,4.9,42.4486008687179
EGY,2018,241903180.0,48290.81612536623,24.781244290690687,41.606106031055404,377141312302.669,5.0,42.4577177449969
EGY,2019,234060160.0,1242.0590657860712,3.6340748316242455,24.170836383440204,398080548973.052,6.2,42.4812027332648
EGY,2020,246323300.0,47638.77748573871,10.184726514238275,39.090219901692564,412213064649.087,6.7,42.5181534630674
SLV,2000,5647693.0,32316.87695295952,72.84939338474402,39.87713734341776,17621447036.1716,33.5,56.5638569810457
SLV,2001,5829352.0,43527.996431481086,19.96697380406467,89.45366316786662,17776447691.3707,33.1,57.4526760394716
SLV,2002,6035627.0,23282.252926059096,37.12709205053938,89.58504234430178,18056056716.4359,34.0,58.3486233966841
SLV,2003,6396045.0,26264.205400383264,50.16991660064248,19.182902292848993,18338704970.0344,33.9,59.2468576589718
SLV,2004,6215984.0,24953.482432589088,72.54681684501628,68.07750234626778,18501810234.6557,33.3,60.1425374326239
SLV,2005,6261618.0,33676.34861975911,11.323122325912538,14.139638373528092,18997812331.293,34.1,61.0308213239291
SLV,2006,6689381.0,7842.911483059333,40.636640527746145,12.41536122697509,19821747186.6752,34.8,61.9068679391763
SLV,2007,6818928.0,2468.70590376122,48.50729091426954,18.426711539597143,20187974224.9399,28.2,62.7676878093683
SLV,2008,6374697.0,16088.567137968355,54.08270639715397,87.23885256063471,20622904543.8145,31.5,63.6372503452723
SLV,2009,6282822.0,35529.357374095685,81.83606413952167,85.26908383157578,20188015254.5251,32.2,64.5299047495248
SLV,2010,6286846.0,10890.81915402447,17.16781950432169,25.514225622454436,20622904543.8145,32.6,65.4327927543162
SLV,2011,6466690.0,33998.18923292095,80.78314518266222,22.93378684429692,21401127375.9033,29.5,66.334413642034
SLV,2012,6436425.0,48525.690259256255,69.28784276966522,29.24280692127576,22019127752.9422,30.3,67.2232666950659
SLV,2013,6058055.0,5601.135073681501,55.58708141989593,51.243759526011374,22499794814.169,27.5,68.0878511957995
SLV,2014,6120198.0,33957.50379303119,69.95278704025719,55.57637056283279,22888906230.2134,24.0,68.9166664266223
SLV,2015,6637128.0,22743.760745923988,41.20177389516564,27.727474435155788,23438240000.0,21.0,69.6982116699219
SLV,2016,6572031.0,43538.97046449776,13.839758596812457,70.52982304719562,24033351541.724,20.7,70.3990173339844
SLV,2017,5941629.0,9680.33968292191,66.57652402653673,34.76425355221206,24573529736.8617,25.0,71.0856704711914
SLV,2018,6452162.0,34938.67165908206,52.46723066856222,83.77050604235282,25166352435.5773,23.2,71.7577209472656
SLV,2019,7634155.0,42067.6491927574,63.93748005427755,62.53781651653845,25779775126.5993,19.4,72.4148941040039
SLV,2020,6134854.0,47286.09675422714,33.799878102849,44.90809554428893,23744951345.511,23.7,73.0570220947266
GNQ,2000,2699265.0,34479.153386192644,90.6866577339836,73.19296013622763,2699948863.55525,45.9,38.8154587133988
GNQ,2001,3091017.0,25361.563436412936,58.736986857557696,75.43317008373319,4411173089.81689,46.1,38.8638365386531
GNQ,2002,2765123.0,31274.514769859477,8.540248429087383,33.23852844871549,5269712387.32535,31.3,39.1969150391705
GNQ,2003,3129772.0,43576.34423945719,44.980399070442864,37.17716350688675,6005113941.93001,29.5,39.895902485648
GNQ,2004,6137383.0,28959.877585302653,75.63560547436343,84.87641229828827,8286980786.09409,7.2,40.9304009672368
GNQ,2005,6206022.0,2488.965925145006,79.41345617322723,23.179283069061754,9674942387.18021,7.1,42.2814597171299
GNQ,2006,6172399.0,46616.48607984191,49.45970527637588,13.372033357034736,10420388726.5973,7.0,43.9301279685204
GNQ,2007,5711390.0,34786.8108005465,89.4747570831301,46.324425808763934,12012844402.6491,8.5,45.8574549546013
GNQ,2008,5925540.0,34149.15590308508,26.766843719429755,74.09679201949031,14151023687.8999,7.2,48.0444899085658
GNQ,2009,4883218.0,11568.082467488142,41.05986972382666,71.73344850485967,14341122354.4363,9.2,50.4722820636069
GNQ,2010,6376580.0,33285.388041400205,89.859691056897,83.5624503130266,13061295371.1388,5.7,53.1218806529176
GNQ,2011,6066920.0,20299.355877053764,89.62567164715789,52.65605314952322,13913404306.2274,5.6,55.9743349096911
GNQ,2012,6875031.0,32910.41587503311,68.57127688246808,18.005173725322663,15070007775.4052,4.4,59.0106940671203
GNQ,2013,8168394.0,6223.058485091546,85.89805471222202,57.09511794688129,14447134439.884,3.7,62.2120073583984
GNQ,2014,7641309.0,33234.41992554876,8.877326695623267,72.27164914825693,14507099626.4903,4.9,65.5593240167184
GNQ,2015,7009905.0,49971.272562762664,86.49949762077763,17.466249621586112,13185496881.0174,5.5,68.951270615355
GNQ,2016,7537713.0,3362.3899041672453,32.061990655022676,23.812592087807182,12023008461.8485,4.8,69.253269853051
GNQ,2017,6815631.0,48881.53502684455,17.833151242821632,10.983252892453672,11341603434.7324,5.0,69.5516019132985
GNQ,2018,7034368.0,20938.49007542066,23.936983634204633,57.49220635574483,10634279338.5817,4.8,69.8396623666175
GNQ,2019,5513671.0,43666.9190665257,41.79685080138871,80.93875135567235,10051326714.9325,7.4,70.1175419547293
GNQ,2020,6389506.0,39336.8887188554,25.119200460446724,63.65306528016796,9569759527.14748,6.5,70.3853314193247
ERI,2000,604433.0,28783.79678834672,32.0567586016499,88.56320700727856,1899038769.45137,76.8,34.0983619689941
ERI,2001,637337.0,37184.011253315,13.497848607164208,15.042692199980925,2065307884.56551,74.8,34.3253211975098
ERI,2002,509024.97,44047.26250376605,29.617676555899852,82.2400868121197,2127379250.62751,74.7,34.5420799255371
ERI,2003,780089.0,20802.875760900617,57.22838145420012,75.12546299093445,2070886355.8446,75.0,34.7451286315918
ERI,2004,633457.0,17024.624916598696,44.185370809106395,35.13932163996039,2100950149.6029,69.8,34.9324645996094
ERI,2005,585753.0,33712.075892615656,34.67187612359112,87.88212414698015,2155038051.30131,74.7,35.1022033691406
ERI,2006,453682.0,40584.45115512167,74.6452128857114,33.0350198537132,2134151053.76576,77.3,35.2525177001953
ERI,2007,424127.0,38351.97160405417,89.3509971393318,81.14437790625747,2164601595.02151,79.1,35.3820953369141
ERI,2008,398365.0,40092.86879407309,75.6789222902397,80.45988616593516,1952837971.21425,81.4,35.4897117614746
ERI,2009,446018.0,22343.582425833716,33.200070211767915,70.6126093282378,2028539764.99879,81.7,35.5742034912109
ERI,2010,468025.0,41073.87659257606,74.44421678375537,55.07763790502815,2073049788.74561,80.9,35.6346549987793
ERI,2011,577818.0,6890.2437131598135,15.19801824740512,19.600219969351045,2252986366.41081,77.1,35.6706275939941
ERI,2012,608229.0,27679.965800081627,13.031798809129091,52.55773875971986,2252986366.41081,78.4,35.6824264526367
ERI,2013,569510.0,1282.174364407957,34.562703703615895,38.543700452394766,2252986366.41081,79.7,35.6713333129883
ERI,2014,569107.0,16904.705665113244,80.7702369044057,73.37736265242813,2252986366.41081,80.5,35.639720916748
ERI,2015,557483.0,18956.615208698495,24.634824724230185,70.65033651974758,2252986366.41081,81.2,35.591007232666
ERI,2016,554366.0,20412.461888853515,6.325340889867959,82.84900058980841,2252986366.41081,81.4,35.5254287719727
ERI,2017,553397.0,35077.89312780325,13.170953520635509,11.18641299453663,2252986366.41081,81.6,35.4427146911621
ERI,2018,616135.0,20039.346962246942,85.87449685295802,74.72825734584369,2252986366.41081,80.8,35.3451042175293
ERI,2019,644580.0,22985.987508504,63.37832847472876,85.0769642499735,2252986366.41081,80.6,35.2352333068848
ERI,2020,640911.0,12639.662412842046,25.320116336997668,73.14403592865202,2252986366.41081,80.9,35.116138458252
EST,2000,15470973.0,19289.337789837664,55.52958253281813,20.415556789629335,13979307068.9028,19.8,67.385529072627
EST,2001,15869932.0,12136.211735894422,52.75796224253504,16.50232838727102,14801394595.5546,18.9,67.3926456349791
EST,2002,15358015.0,4586.600264653738,65.54359784406613,11.667619184616065,15827575405.1485,19.3,67.4090870965661
EST,2003,17250750.0,30568.981075687516,23.31875544216163,60.299618066245685,17029885802.1805,19.9,67.4341760348669
EST,2004,17322094.0,33742.4271291958,86.44029871943977,60.37381214879098,18188037434.5502,20.0,67.467351453949
EST,2005,17089780.0,31355.026954471112,30.936856208001284,88.95309713745698,19920094036.3597,18.9,67.5080523578799
EST,2006,16438181.0,23711.208146228044,69.41316539762369,41.84345392832766,21864807422.0901,17.2,67.5557177507269
EST,2007,19930490.0,19609.50322878226,1.612464637221489,36.55250279179974,23520174236.2883,18.6,67.6097866365576
EST,2008,17814804.0,43303.34882901944,37.26571298941472,59.9539941747514,22314692031.2014,20.5,67.6696980194394
EST,2009,14404987.0,26435.007471674686,35.17098179588083,76.04869380060751,19050002927.2983,24.2,67.7348909034398
EST,2010,18964736.0,24479.912003856818,54.348442858301446,84.94191596184015,19516680413.329,25.3,67.8048042926262
EST,2011,18948026.0,2256.4612245153485,7.27362617771965,74.24993329432309,21001309333.0129,25.2,67.8775556334506
EST,2012,17761414.0,17721.14355368166,79.01313737261083,44.13391844926438,21772481344.2301,25.0,67.9629593320316
EST,2013,19633820.0,19629.585320506994,21.778080176756852,60.79313882496513,22154913628.3244,24.5,68.0923458296768
EST,2014,18783952.0,20542.316263948123,67.70378148820102,78.50394613728936,22891074856.6938,25.3,68.2668382808032
EST,2015,15779627.0,29428.446092139282,80.32121232440932,49.24877506493915,23311847750.9394,28.2,68.4796609690553
EST,2016,17432910.0,27146.524789617044,56.18769562415131,27.334931496431416,24032887679.5037,27.2,68.724038178078
EST,2017,18616038.0,30787.349546878788,74.08832067219855,23.57787517982984,25387062190.0468,27.5,68.9931941915158
EST,2018,17800688.0,38479.27981556429,66.18603122150056,10.012619566244538,26326306710.8582,28.6,69.2803532930133
EST,2019,12288094.0,40836.30119708858,35.55297971520076,67.45903959850274,27307395871.0676,31.3,69.5787397662154
EST,2020,9198245.0,36188.030735098226,80.88585390335653,18.88777670767924,26519903136.8312,40.4,69.8815778947665
SWZ,2000,1205456.0,47820.6611017918,29.4701369885528,29.507127975675232,2367182799.34336,60.1,22.8409330761997
SWZ,2001,1099200.0,1893.39655114172,57.12129177515172,33.83010652182347,2400612484.65221,60.9,22.7095619136459
SWZ,2002,1080880.0,10593.12129849376,74.53977391415395,54.830388810941464,2498765077.55051,63.6,22.5690884303038
SWZ,2003,1003936.06,1370.580873928964,37.89559098125076,41.83658218366154,2612175410.09597,66.5,22.4312316968119
SWZ,2004,1003936.06,32726.260993575546,30.276760761742505,63.97391936185294,2706660911.50653,66.6,22.3077107838089
SWZ,2005,1014928.0,45003.49689854936,45.934601017282276,14.451092746296217,2868851690.22305,67.0,22.2102447619336
SWZ,2006,1014928.0,12930.632532238664,81.79634943491536,19.915135541155156,3061891254.30998,66.8,22.1505527018245
SWZ,2007,1044240.0,46424.692695019025,92.99217631456648,49.93692028266133,3194095189.73391,66.9,22.139989967508
SWZ,2008,1018592.0,3953.102124188482,54.50834128598901,36.95718302774638,3240107842.57048,67.8,22.1692008829856
SWZ,2009,1055232.0,46787.3653134702,66.14662053236519,33.665069020108774,3286542195.57087,66.7,22.2343865624794
SWZ,2010,996608.0,18229.511674742087,90.32736222389141,15.362246323001818,3412233861.45679,68.5,22.3330792067471
SWZ,2011,959968.0,5969.62059401161,9.85468514129424,81.65753397984011,3475009965.0534,69.3,22.4634753665393
SWZ,2012,1110192.0,24807.716200129955,23.207857786616504,65.34548689000405,3617154618.7404,68.8,22.6237715926065
SWZ,2013,1315376.0,13582.05181830489,70.89000062515825,19.729452545571952,3765262097.18702,66.1,22.8121644356992
SWZ,2014,762112.0,14958.77219613422,82.37444619122996,15.20367661897125,3842727914.01316,68.3,23.026850446568
SWZ,2015,850048.0,16057.208281388042,85.70290283305779,87.98980267449944,3908217914.21824,68.8,23.2660261759632
SWZ,2016,1022256.0,40348.268993800506,41.51071768549326,64.4938040351604,4023477834.54531,64.3,23.5278881746356
SWZ,2017,970960.0,27418.90255708747,8.933990229186684,43.39648568749932,4165142616.56823,65.3,23.8052004963161
SWZ,2018,1014928.0,16254.077258644178,43.778147729961994,66.13848326046279,4167866438.89669,65.7,24.0579295404227
SWZ,2019,1099200.0,30906.355382235,23.07345902070538,70.50654291841272,4435938143.62829,64.4,24.3459549517751
SWZ,2020,989280.0,36091.38303693649,29.11964549966242,72.39697619110234,4304996589.59367,63.7,24.6652798922192
ETH,2000,3462855.0,14358.576035943155,77.22675568375058,48.230184452244615,16684709707.888,95.5,14.9193096160889
ETH,2001,4264586.0,21263.905974742225,7.552708602588687,44.39062064998784,18069758569.7896,94.6,15.1177673339844
ETH,2002,4431687.0,6972.41857351043,82.75812174807021,10.882246741512027,18343465847.9802,94.5,15.333233833313
ETH,2003,4870232.0,9876.318127199336,42.76690858241691,84.12456921134704,17946997565.4188,94.2,15.5438537597656
ETH,2004,5158551.0,34374.774844284155,59.60639311005951,58.26463027111544,20382872320.545,94.1,15.7585906982422
ETH,2005,4956129.0,9890.47903708572,8.9652231235679,26.25231497519745,22791876293.8269,94.7,15.982967376709
ETH,2006,5318177.0,26733.005799685947,33.735907835727964,83.56827355371493,25261313883.9249,94.5,16.2148475646973
ETH,2007,5839596.0,35743.2668243992,8.970091901484578,83.19455214162372,28155292189.364,94.1,16.0948330261902
ETH,2008,6417597.0,6236.969231642448,96.15437228811096,89.13473314928767,31192831993.2611,94.1,16.7936706542969
ETH,2009,6453445.0,28798.298761816273,80.72616493262504,79.92452505111831,33938597623.7578,94.2,17.1511001586914
ETH,2010,6344199.0,13571.576401366825,45.963275435646025,89.82275102560519,38198074328.8086,94.1,17.4937839508057
ETH,2011,7354848.0,48183.41688664141,22.36025483236711,29.57489504986181,42467968231.3241,93.6,17.863790512085
ETH,2012,7988425.0,24693.736689276313,93.34551052498522,77.37996681593873,46140518129.2398,93.3,18.2061367034912
ETH,2013,9743711.0,40493.634938982745,34.45965957269718,75.84226470366116,51023232360.2629,92.4,18.615514755249
ETH,2014,11543205.0,27961.100565656827,16.098443168737475,28.4752287376587,56256936828.9833,91.4,19.0262870788574
ETH,2015,12563614.0,3127.214109886139,56.31643884539549,17.875003920079262,62103418181.8182,91.5,19.451566696167
ETH,2016,14323219.0,32024.417404107095,94.37741203448161,88.35364109420797,67961933367.1549,90.4,19.8763618469238
ETH,2017,14602656.0,47618.76376812619,0.3830290500322575,33.68196412164883,74461941569.3207,90.8,20.3084850311279
ETH,2018,16117197.0,30478.97918717023,23.812484325399875,79.67134323742448,79537377550.6924,90.0,20.7838096618652
ETH,2019,17177142.0,41140.25411191272,93.84476404104076,10.330172373968312,86189951998.924,89.3,21.2486705780029
ETH,2020,16735016.0,44326.11670407198,17.108596685716204,11.681984577568176,91412658764.8474,90.7,21.6260051727295
FRO,2008,633872.0,30706.393949797894,43.467814831647026,56.29605181537939,2166314314.46368,4.5,36.4679222106934
FRO,2009,575248.0,38475.680244246774,19.28396089422456,61.74445282792775,2067675562.88792,5.1,36.8888092041016
FRO,2010,626544.0,9567.092735760214,19.110562269114496,84.44496216284581,2059822159.10004,3.4,37.2536926269531
FRO,2011,564256.0,25625.737746708677,76.87641807211604,44.267423554796835,2133282898.13186,5.0,37.2975959777832
FRO,2012,593568.0,20534.48836084334,26.55875983073599,36.51153111541099,2284350973.3955,4.7,37.3244972229004
FRO,2013,648528.0,8172.325615950206,76.7233394159223,88.17932520003592,2418125853.51823,4.5,37.7414817810059
FRO,2014,597232.0,19009.186692285042,20.58873107665994,79.07545068082668,2549481885.27429,6.5,37.9093894958496
FRO,2015,608224.0,4340.443159889184,32.16863687013094,35.843486769488194,2573905971.05459,7.5,38.1431503295898
FRO,2016,626544.0,2264.7834405248623,46.54869724396994,47.102447788873825,2609591837.86672,6.3,38.3200225830078
FRO,2017,703488.0,7623.1481685863155,94.31958496934507,43.20625032062392,2701241060.07126,6.0,38.3324699401855
FRO,2018,725472.0,48192.64046786952,93.17314247538246,21.927654293714713,2775895516.47884,5.9,38.4058837890625
FRO,2019,740128.0,27926.94725885583,20.68718754222878,86.62554590506073,2901879820.04399,5.4,38.3945655822754
FRO,2020,758448.0,48325.285896507776,35.82190412430728,42.3449944975807,2854366727.12733,5.3,38.6689987182617
FJI,2000,814852.0,22192.396038176466,14.939938845377231,80.02632661103264,3330747234.58964,50.1,48.0649880871211
FJI,2001,1003936.06,16278.990521177719,50.998507931349714,25.148498214453205,3397362184.16937,40.4,48.4287914591462
FJI,2002,835392.0,25800.95127917196,46.05825506946666,53.82966485097758,3506077743.95308,49.0,48.7795139144731
FJI,2003,992944.0,22536.072743012595,90.07601624507325,11.916910809941585,3541138498.41929,40.8,49.1260494882891
FJI,2004,1300581.0,6177.569528825452,93.00053777910726,71.13763870738468,3728818828.37532,35.7,49.4772922157817
FJI,2005,1022256.0,32400.489419820104,38.35673910072921,56.47311185970227,3754920575.17992,40.0,49.8421361321385
FJI,2006,1150496.0,11585.870942970381,49.173794301898944,60.047166677580215,3824479873.24135,39.1,50.2294752725468
FJI,2007,1084544.0,31359.80978999365,89.62362491461332,14.137670604372277,3791946770.36279,36.0,50.6494569776975
FJI,2008,791424.0,32859.85352750952,80.67078077450614,26.883066416689232,3831109777.44242,42.1,51.0979752573339
FJI,2009,703488.0,8449.217803303756,0.3656311344649277,15.946469788286413,3778009151.30614,41.6,51.5628013169579
FJI,2010,1029584.06,4006.13172842274,32.00595641835825,33.11314526430494,3889636945.80504,28.0,52.0415147785104
FJI,2011,930656.0,39257.31771735355,42.17742419361259,60.195120614572076,3994857188.49831,33.4,52.5335449475105
FJI,2012,908672.0,23530.22076469669,22.97162836832317,55.294878745390015,4051237182.53114,33.3,53.0383211294771
FJI,2013,1036911.94,3850.025979768314,19.957161589593873,58.97198572907122,4243031642.79505,32.8,53.5552726299291
FJI,2014,1179808.0,49748.44954131859,3.7784506595679668,53.940101710231545,4480790532.15798,33.2,54.0838287543856
FJI,2015,1461936.0,3831.2474888219654,64.33697250697605,31.84230365406875,4682479893.97558,32.7,54.6234188083653
FJI,2016,1344688.0,35056.72621406911,26.251029048316564,29.56059978755402,4796997047.63002,27.7,55.1734720973874
FJI,2017,1454608.0,49200.267337907266,5.234717843131309,20.964774682926503,5053797787.50532,28.6,55.7408343449609
FJI,2018,1480256.0,12719.825106580354,23.097931052806363,77.92566999227937,5246466309.21901,25.8,56.2328347385698
FJI,2019,1509456.0,7970.2190656726125,80.19139528361265,59.31834868329956,5215934671.17568,26.5,56.70989552257
FJI,2020,1370240.0,6947.8620316990155,85.14891816465466,24.920881000324783,4319652697.81901,31.8,57.186684691874
FIN,2000,57017000.0,15860.482230812182,48.30662451933026,24.17675038569916,196036503503.623,31.7,67.1227685349539
FIN,2001,62520000.0,5951.244739521688,41.607067040868614,79.84284812209094,201212380923.485,29.2,67.4982392821958
FIN,2002,65049004.0,34915.90574301247,97.78536935017817,69.41846910106554,204607490634.566,29.5,67.7951641569199
FIN,2003,72658000.0,4052.298108373072,20.05646595880699,62.75192639242971,208723783982.573,28.4,68.0425549126858
FIN,2004,68946000.0,25961.684279339697,21.535928285460848,42.549128603143984,217083963685.375,31.1,68.2766596767133
FIN,2005,57064000.0,49838.14583879586,29.186717703639975,30.958045142281403,223113056548.362,31.5,68.5140529517604
FIN,2006,68374000.0,40884.54320579492,17.275731828108732,88.3560610490259,232081249320.459,31.2,68.7588279849327
FIN,2007,66764000.0,31145.752473319535,37.93655982041866,73.77916600182402,244411266035.096,31.8,69.0200377316963
FIN,2008,58625000.0,16006.427418543972,91.08342269897538,34.142337850902116,246328504349.487,34.6,69.2943672196361
FIN,2009,55921000.0,31570.895978290286,61.534784062857426,77.80518370227958,226434937568.653,32.5,69.546259966947
FIN,2010,64092004.0,26825.03173167093,41.19465486122637,70.71455588917452,233609048324.553,33.4,69.7855798796947
FIN,2011,56646000.0,21878.085810628203,93.44107945712148,33.76644399023987,239193226293.28,35.1,70.0583261874252
FIN,2012,51154000.0,7404.8084602697745,4.846423247582232,44.124228339331175,235550695854.071,38.7,70.3661363168712
FIN,2013,51719000.0,44443.60654678287,21.027617790186138,24.876275631282134,233242909052.234,38.5,70.6742118159277
FIN,2014,47622000.0,23039.447792244802,56.5888605101759,18.884195550248748,232127848351.009,41.2,70.9879168940753
FIN,2015,44192000.0,10536.503079217488,61.55526231931792,67.82096262717573,233210733506.25,43.2,71.3054930040604
FIN,2016,47252000.0,19020.208192987193,3.9557506562613143,31.40094858830933,239208760000.401,42.4,71.6158383428171
FIN,2017,44657000.0,21292.357873917426,40.30387579071322,75.60474925970028,247110710501.527,44.4,71.9563038312956
FIN,2018,45736000.0,41549.35688277684,64.91539648308728,89.64869692115408,250058685918.643,44.2,72.3423467740343
FIN,2019,42444000.0,36947.1046475087,69.80705464034016,16.129585114371892,253433824168.6,45.4,72.7431214358314
FIN,2020,37720000.0,38695.93978842565,63.813990251626926,47.84281000669602,247120696232.09,47.3,73.0849439791673
FRA,2000,407444640.0,1540.5319570037136,32.05632243609246,74.16500474486425,2025858476151.37,9.3,76.5143983146093
FRA,2001,411591650.0,21391.545910808312,9.352012359790951,73.11607172329869,2064338989612.96,9.4,76.9074413607811
FRA,2002,407026600.0,24585.86343013086,42.71124464193341,70.79977266647748,2086380974762.6,8.7,77.2543866607525
FRA,2003,412989100.0,1940.4215643297775,12.875443736805547,37.919594824152874,2106573536968.08,8.8,77.4691216035138
FRA,2004,414073000.0,13730.847228506676,94.76236585206671,46.308260454804184,2166995343501.89,8.9,77.4900500011961
FRA,2005,416342900.0,38254.201332984616,47.51708660226283,57.59746858731762,2207920477337.34,8.6,77.4363315105438
FRA,2006,406669020.0,7718.375580720954,31.725917435686757,87.91524668586058,2267844862926.15,8.5,77.3467240068648
FRA,2007,396461200.0,27230.19644117699,76.63040711189001,36.20378167507943,2325232266328.63,9.4,77.2457976606157
FRA,2008,389794300.0,11544.891728844637,49.79485925822639,83.85151101734861,2334072135222.36,10.5,77.1561901569367
FRA,2009,371404200.0,1593.9179575507703,31.003402401245005,31.548553454439528,2268145064848.79,11.2,77.1005391809676
FRA,2010,377079400.0,12818.871422377533,81.19677423908017,89.12595723789637,2313515332182.54,11.9,77.0962844808803
FRA,2011,355126820.0,48817.81399059264,86.7152151001122,63.621094946207336,2369909039106.43,10.6,77.1182717387509
FRA,2012,358100260.0,40275.31848226649,67.3008166288677,47.08091842868407,2374265767668.09,12.3,77.1669464919916
FRA,2013,360013340.0,48019.25557173064,4.6964422407667294,59.07123424508839,2392826743357.49,13.4,77.2440721470918
FRA,2014,327808770.0,24904.848152391758,56.632288016653206,31.802493523216544,2416703156974.4,13.2,77.3524296788613
FRA,2015,332131000.0,6377.073735197671,76.32949119972817,31.933908600917327,2442483452642.5,13.3,77.7610919150066
FRA,2016,335496400.0,27850.014959710956,13.650301208358218,19.08436350747951,2463489569347.31,14.2,78.5999114705779
FRA,2017,338368030.0,23264.48939343808,22.867075138460336,19.1240238164319,2514819204088.14,14.1,78.6467804026368
FRA,2018,323101730.0,42373.49705424118,88.24951050681365,37.813739317512905,2556210832760.02,15.2,78.6714432536599
FRA,2019,316320800.0,5806.046458427985,2.0121721853074037,71.02843823170973,2608036638906.12,15.5,78.6890784549356
FRA,2020,281515500.0,24923.815714067132,75.2727137825976,58.637693407853,2413981867676.36,16.8,78.7119131765249
PYF,2000,685168.0,8352.38457000523,47.37732925144229,18.206764826481667,5407300957.95024,8.8,55.954253994428
PYF,2001,769440.0,16909.12041761294,44.677215883960685,78.17892199807288,5388829856.98392,6.7,55.8931875849702
PYF,2002,806080.0,37130.49679200218,0.7096532494887176,58.10941015920531,5434429137.37377,6.2,55.8631794440685
PYF,2003,835392.0,24324.88833906956,81.93982309664928,86.86844614278237,5550015578.46015,7.2,55.9283550220738
PYF,2004,842720.0,19418.525972142696,35.98249006365665,63.614837392896604,5603920611.48168,7.7,56.2729949941787
PYF,2005,831728.0,20329.33764993173,54.07656313005429,24.01398909633448,5621291279.00346,8.0,56.8472850820701
PYF,2006,839056.0,23512.891651893344,67.73006863356595,47.90266898462578,5671297393.42537,10.1,57.5825834325129
PYF,2007,857376.0,39465.81064801579,70.26295764379158,61.87980780377633,5767991632.3435,9.8,58.4102481922721
PYF,2008,868368.0,44712.149758071486,95.59800588260723,12.261176083998215,5768381984.09947,9.3,59.2616375081129
PYF,2009,861040.0,47811.399638692485,53.13399532366091,11.192821132384632,5524299140.06103,9.3,60.0681095268001
PYF,2010,923328.0,39558.26592650946,39.97195509744276,20.35224004788543,5388066377.2296,7.5,60.7610223950988
PYF,2011,883024.0,16454.937891652626,95.37036264917079,30.13315480363766,5228474143.52811,6.9,61.2717342597741
PYF,2012,875696.0,34718.60059824056,64.21102350255211,44.363929881654045,5179978074.0569,6.6,61.5286539604592
PYF,2013,883024.0,22442.553078714205,29.81503562765556,48.99523790078307,5200635899.8791,6.5,61.6130486661995
PYF,2014,850048.0,13478.860480256508,12.646424540357115,21.04220871503174,5231504505.84414,7.4,61.6824807401268
PYF,2015,846384.0,42202.70739187021,84.25545014651813,63.871326329266466,5325846361.81186,7.8,61.7374742154907
PYF,2016,868368.0,2882.891099153925,36.21816027941516,57.691044935722786,5448457902.84308,8.1,61.7744381369651
PYF,2017,875696.0,45186.337614635755,66.04697213644312,33.557127907292816,5682340239.1533,8.1,61.7896941062846
PYF,2018,879360.0,23612.395766611975,47.08164193658981,11.09279067482336,5785013023.38646,7.7,61.7888025236875
PYF,2019,890352.0,32222.87236360574,19.892977979503833,16.21183322826326,5940599015.38201,7.7,61.7824142427508
PYF,2020,831728.0,33308.34218808335,60.16866086204651,41.33558204086715,5312451133.13352,8.2,61.7673100921
GAB,2000,6128187.0,44860.76929462028,6.068306895068232,22.317948093254714,9689372094.82624,72.8,79.5660404650438
GAB,2001,6480018.0,32196.81442619316,41.334245987119225,40.145568491837665,9896262806.17442,72.4,80.4090993437448
GAB,2002,6250311.0,31082.745653243026,54.661493966367104,60.25460836082841,9871617829.34082,79.8,81.2205241874174
GAB,2003,6746069.0,4265.9499874738085,43.604697411857906,53.77899423034268,10093465659.4406,83.6,81.9970830091574
GAB,2004,6386339.0,26401.993075315,74.86721752509908,28.49407065099154,10163064451.2538,85.8,82.7355438220611
